date,Air.Pressure_hourly.mean,Air.Temperature_hourly.mean,Relative.Humidity_hourly.mean,sensors.VPD,Solar.Voltage_hourly.mean,localTime
2019-09-05 23:00:00,864.17,22.39,57.15,1.16,1.41,2019-09-05 23:00:00-05:00
2019-09-06 00:00:00,865.0,22.17,56.97,1.15,0.01,2019-09-06 00:00:00-05:00
2019-09-06 01:00:00,865.0,22.15,57.33,1.14,0.03,2019-09-06 01:00:00-05:00
2019-09-06 02:00:00,866.0,21.49,59.71,1.03,0.01,2019-09-06 02:00:00-05:00
2019-09-06 03:00:00,866.0,21.26,59.98,1.01,0.01,2019-09-06 03:00:00-05:00
2019-09-06 04:00:00,866.0,21.27,59.43,1.03,0.01,2019-09-06 04:00:00-05:00
2019-09-06 05:00:00,866.0,21.79,58.24,1.09,0.01,2019-09-06 05:00:00-05:00
2019-09-06 06:00:00,865.33,21.34,59.19,1.04,0.01,2019-09-06 06:00:00-05:00
2019-09-06 07:00:00,864.0,20.42,62.24,0.91,0.0,2019-09-06 07:00:00-05:00
2019-09-06 08:00:00,865.0,19.9,65.48,0.8,0.03,2019-09-06 08:00:00-05:00
2019-09-06 09:00:00,865.67,20.0,66.38,0.79,0.01,2019-09-06 09:00:00-05:00
2019-09-06 10:00:00,866.0,20.43,67.32,0.79,0.24,2019-09-06 10:00:00-05:00
2019-09-06 11:00:00,866.83,20.43,68.61,0.76,5.11,2019-09-06 11:00:00-05:00
2019-09-06 12:00:00,867.83,20.2,70.1,0.71,5.98,2019-09-06 12:00:00-05:00
2019-09-06 13:00:00,868.5,19.61,74.62,0.58,6.0,2019-09-06 13:00:00-05:00
2019-09-06 14:00:00,869.0,21.04,72.58,0.69,6.32,2019-09-06 14:00:00-05:00
2019-09-06 15:00:00,868.17,25.32,60.32,1.29,6.48,2019-09-06 15:00:00-05:00
2019-09-06 16:00:00,867.33,30.08,48.74,2.22,6.82,2019-09-06 16:00:00-05:00
2019-09-06 17:00:00,865.67,32.55,42.89,2.81,6.79,2019-09-06 17:00:00-05:00
2019-09-06 18:00:00,864.5,35.09,36.37,3.61,6.72,2019-09-06 18:00:00-05:00
2019-09-06 19:00:00,863.67,30.7,39.61,2.68,6.7,2019-09-06 19:00:00-05:00
2019-09-06 20:00:00,863.0,27.64,46.41,1.99,6.7,2019-09-06 20:00:00-05:00
2019-09-06 21:00:00,863.0,26.46,47.76,1.81,6.58,2019-09-06 21:00:00-05:00
2019-09-06 22:00:00,863.67,24.99,47.59,1.66,5.56,2019-09-06 22:00:00-05:00
2019-09-06 23:00:00,864.0,23.85,51.81,1.43,1.05,2019-09-06 23:00:00-05:00
2019-09-07 00:00:00,865.0,22.69,56.88,1.19,0.02,2019-09-07 00:00:00-05:00
2019-09-07 01:00:00,865.33,22.01,59.34,1.08,0.02,2019-09-07 01:00:00-05:00
2019-09-07 02:00:00,866.0,22.12,60.01,1.07,0.01,2019-09-07 02:00:00-05:00
2019-09-07 03:00:00,866.33,21.7,61.15,1.01,0.01,2019-09-07 03:00:00-05:00
2019-09-07 04:00:00,866.83,21.0,63.74,0.9,0.01,2019-09-07 04:00:00-05:00
2019-09-07 05:00:00,866.0,20.46,65.2,0.84,0.01,2019-09-07 05:00:00-05:00
2019-09-07 06:00:00,866.0,20.27,67.01,0.79,0.01,2019-09-07 06:00:00-05:00
2019-09-07 07:00:00,865.83,19.65,69.33,0.7,0.01,2019-09-07 07:00:00-05:00
2019-09-07 08:00:00,866.0,19.09,72.15,0.62,0.01,2019-09-07 08:00:00-05:00
2019-09-07 09:00:00,866.0,18.73,74.73,0.55,0.01,2019-09-07 09:00:00-05:00
2019-09-07 10:00:00,866.0,18.3,75.94,0.51,1.44,2019-09-07 10:00:00-05:00
2019-09-07 11:00:00,866.5,18.63,75.78,0.52,6.26,2019-09-07 11:00:00-05:00
2019-09-07 12:00:00,867.0,23.05,63.84,1.04,7.03,2019-09-07 12:00:00-05:00
2019-09-07 13:00:00,867.0,28.56,53.17,1.85,6.84,2019-09-07 13:00:00-05:00
2019-09-07 14:00:00,867.0,32.02,44.8,2.63,6.66,2019-09-07 14:00:00-05:00
2019-09-07 15:00:00,866.33,33.66,40.78,3.1,6.63,2019-09-07 15:00:00-05:00
2019-09-07 16:00:00,865.33,35.18,37.99,3.53,6.63,2019-09-07 16:00:00-05:00
2019-09-07 17:00:00,864.0,36.17,33.82,3.98,6.61,2019-09-07 17:00:00-05:00
2019-09-07 18:00:00,863.0,34.0,35.46,3.45,6.68,2019-09-07 18:00:00-05:00
2019-09-07 19:00:00,862.33,35.5,32.84,3.89,6.63,2019-09-07 19:00:00-05:00
2019-09-07 20:00:00,862.0,32.12,35.56,3.1,6.49,2019-09-07 20:00:00-05:00
2019-09-07 21:00:00,862.0,30.68,36.89,2.79,6.51,2019-09-07 21:00:00-05:00
2019-09-07 22:00:00,862.0,28.86,41.86,2.32,5.83,2019-09-07 22:00:00-05:00
2019-09-07 23:00:00,862.83,26.43,48.06,1.8,0.88,2019-09-07 23:00:00-05:00
2019-09-08 00:00:00,863.83,25.26,47.93,1.68,0.02,2019-09-08 00:00:00-05:00
2019-09-08 01:00:00,864.5,25.02,43.15,1.81,0.03,2019-09-08 01:00:00-05:00
2019-09-08 02:00:00,865.67,23.73,52.07,1.41,0.02,2019-09-08 02:00:00-05:00
2019-09-08 03:00:00,866.0,23.02,59.01,1.15,0.01,2019-09-08 03:00:00-05:00
2019-09-08 04:00:00,866.0,22.79,58.83,1.14,0.01,2019-09-08 04:00:00-05:00
2019-09-08 05:00:00,866.0,22.15,61.32,1.03,0.01,2019-09-08 05:00:00-05:00
2019-09-08 06:00:00,866.17,21.67,64.93,0.91,0.01,2019-09-08 06:00:00-05:00
2019-09-08 07:00:00,866.0,21.15,66.81,0.83,0.01,2019-09-08 07:00:00-05:00
2019-09-08 08:00:00,866.0,20.95,67.45,0.81,0.02,2019-09-08 08:00:00-05:00
2019-09-08 09:00:00,866.5,20.68,68.67,0.77,0.02,2019-09-08 09:00:00-05:00
2019-09-08 10:00:00,867.0,19.99,71.34,0.67,1.38,2019-09-08 10:00:00-05:00
2019-09-08 11:00:00,868.0,20.16,71.56,0.67,6.43,2019-09-08 11:00:00-05:00
2019-09-08 12:00:00,868.17,21.71,65.53,0.9,6.85,2019-09-08 12:00:00-05:00
2019-09-08 13:00:00,869.0,24.24,60.47,1.2,6.97,2019-09-08 13:00:00-05:00
2019-09-08 14:00:00,868.0,31.21,45.64,2.48,6.63,2019-09-08 14:00:00-05:00
2019-09-08 15:00:00,868.0,32.96,39.41,3.05,6.74,2019-09-08 15:00:00-05:00
2019-09-08 16:00:00,866.67,33.02,40.18,3.02,6.76,2019-09-08 16:00:00-05:00
2019-09-08 17:00:00,865.67,34.12,36.2,3.42,6.72,2019-09-08 17:00:00-05:00
2019-09-08 18:00:00,864.5,36.65,32.77,4.15,6.7,2019-09-08 18:00:00-05:00
2019-09-08 19:00:00,863.5,33.4,32.11,3.5,6.72,2019-09-08 19:00:00-05:00
2019-09-08 20:00:00,863.0,30.13,34.14,2.82,6.4,2019-09-08 20:00:00-05:00
2019-09-08 21:00:00,863.0,27.91,36.0,2.41,6.13,2019-09-08 21:00:00-05:00
2019-09-08 22:00:00,863.0,26.54,37.07,2.19,5.43,2019-09-08 22:00:00-05:00
2019-09-08 23:00:00,863.5,26.58,36.07,2.23,0.85,2019-09-08 23:00:00-05:00
2019-09-09 00:00:00,864.83,24.77,41.98,1.82,0.02,2019-09-09 00:00:00-05:00
2019-09-09 01:00:00,865.33,24.17,43.08,1.72,0.02,2019-09-09 01:00:00-05:00
2019-09-09 02:00:00,866.0,23.81,46.07,1.59,0.04,2019-09-09 02:00:00-05:00
2019-09-09 03:00:00,866.0,23.69,48.85,1.5,0.02,2019-09-09 03:00:00-05:00
2019-09-09 04:00:00,866.0,23.19,48.62,1.46,0.01,2019-09-09 04:00:00-05:00
2019-09-09 05:00:00,866.0,23.05,49.43,1.43,0.01,2019-09-09 05:00:00-05:00
2019-09-09 06:00:00,865.67,22.43,51.56,1.32,0.01,2019-09-09 06:00:00-05:00
2019-09-09 07:00:00,865.0,21.3,54.54,1.15,0.01,2019-09-09 07:00:00-05:00
2019-09-09 08:00:00,865.0,20.22,58.7,0.98,0.01,2019-09-09 08:00:00-05:00
2019-09-09 09:00:00,865.83,19.5,64.84,0.8,0.01,2019-09-09 09:00:00-05:00
2019-09-09 10:00:00,865.67,19.24,67.94,0.72,1.3,2019-09-09 10:00:00-05:00
2019-09-09 11:00:00,866.0,19.43,67.8,0.73,6.44,2019-09-09 11:00:00-05:00
2019-09-09 12:00:00,867.0,24.24,55.24,1.37,6.96,2019-09-09 12:00:00-05:00
2019-09-09 13:00:00,867.5,29.16,47.28,2.14,6.84,2019-09-09 13:00:00-05:00
2019-09-09 14:00:00,868.0,31.96,42.81,2.72,6.74,2019-09-09 14:00:00-05:00
2019-09-09 15:00:00,867.83,34.03,37.61,3.33,6.65,2019-09-09 15:00:00-05:00
2019-09-09 16:00:00,866.5,34.61,35.44,3.56,6.68,2019-09-09 16:00:00-05:00
2019-09-09 17:00:00,865.33,36.11,30.55,4.16,6.74,2019-09-09 17:00:00-05:00
2019-09-09 18:00:00,864.0,36.92,27.92,4.53,6.63,2019-09-09 18:00:00-05:00
2019-09-09 19:00:00,863.17,33.03,31.5,3.46,6.63,2019-09-09 19:00:00-05:00
2019-09-09 20:00:00,863.0,30.83,34.9,2.91,6.49,2019-09-09 20:00:00-05:00
2019-09-09 21:00:00,862.17,29.19,38.72,2.49,6.3,2019-09-09 21:00:00-05:00
2019-09-09 22:00:00,863.0,27.17,42.72,2.07,4.93,2019-09-09 22:00:00-05:00
2019-09-09 23:00:00,863.83,25.42,47.47,1.71,0.57,2019-09-09 23:00:00-05:00
2019-09-10 00:00:00,864.0,25.14,41.47,1.87,0.03,2019-09-10 00:00:00-05:00
2019-09-10 01:00:00,865.0,25.0,41.54,1.86,0.02,2019-09-10 01:00:00-05:00
2019-09-10 02:00:00,866.0,24.29,45.94,1.65,0.03,2019-09-10 02:00:00-05:00
2019-09-10 03:00:00,866.0,23.28,49.73,1.44,0.02,2019-09-10 03:00:00-05:00
2019-09-10 04:00:00,866.0,22.97,52.54,1.33,0.02,2019-09-10 04:00:00-05:00
2019-09-10 05:00:00,865.67,22.4,54.8,1.23,0.03,2019-09-10 05:00:00-05:00
2019-09-10 06:00:00,865.0,21.97,59.18,1.08,0.01,2019-09-10 06:00:00-05:00
2019-09-10 07:00:00,865.0,21.62,64.02,0.93,0.01,2019-09-10 07:00:00-05:00
2019-09-10 08:00:00,865.0,20.73,68.27,0.78,0.02,2019-09-10 08:00:00-05:00
2019-09-10 09:00:00,865.67,20.24,68.88,0.74,0.02,2019-09-10 09:00:00-05:00
2019-09-10 10:00:00,866.0,19.65,69.78,0.69,2.12,2019-09-10 10:00:00-05:00
2019-09-10 11:00:00,866.0,20.28,70.21,0.71,6.49,2019-09-10 11:00:00-05:00
2019-09-10 12:00:00,867.0,25.04,56.75,1.39,6.97,2019-09-10 12:00:00-05:00
2019-09-10 13:00:00,867.0,29.59,48.38,2.15,6.83,2019-09-10 13:00:00-05:00
2019-09-10 14:00:00,867.0,32.33,43.62,2.74,6.68,2019-09-10 14:00:00-05:00
2019-09-10 15:00:00,866.33,33.56,39.72,3.15,6.69,2019-09-10 15:00:00-05:00
2019-09-10 16:00:00,865.17,35.61,35.23,3.77,6.66,2019-09-10 16:00:00-05:00
2019-09-10 17:00:00,864.17,38.07,31.36,4.58,6.52,2019-09-10 17:00:00-05:00
2019-09-10 18:00:00,863.0,37.4,29.4,4.58,6.67,2019-09-10 18:00:00-05:00
2019-09-10 19:00:00,862.17,35.4,29.45,4.08,6.6,2019-09-10 19:00:00-05:00
2019-09-10 20:00:00,861.17,32.26,32.77,3.25,6.56,2019-09-10 20:00:00-05:00
2019-09-10 21:00:00,861.0,30.79,33.81,2.94,6.53,2019-09-10 21:00:00-05:00
2019-09-10 22:00:00,861.0,29.95,34.98,2.76,6.16,2019-09-10 22:00:00-05:00
2019-09-10 23:00:00,861.67,27.98,41.15,2.23,1.06,2019-09-10 23:00:00-05:00
2019-09-11 00:00:00,862.67,26.72,47.01,1.86,0.05,2019-09-11 00:00:00-05:00
2019-09-11 01:00:00,864.0,25.55,52.23,1.57,0.03,2019-09-11 01:00:00-05:00
2019-09-11 02:00:00,865.0,24.88,53.56,1.46,0.02,2019-09-11 02:00:00-05:00
2019-09-11 03:00:00,865.0,24.48,55.92,1.36,0.02,2019-09-11 03:00:00-05:00
2019-09-11 04:00:00,865.33,23.37,60.99,1.13,0.01,2019-09-11 04:00:00-05:00
2019-09-11 05:00:00,865.33,21.24,70.53,0.75,0.01,2019-09-11 05:00:00-05:00
2019-09-11 06:00:00,865.17,20.49,74.78,0.61,0.17,2019-09-11 06:00:00-05:00
2019-09-11 07:00:00,865.0,19.17,84.26,0.35,0.02,2019-09-11 07:00:00-05:00
2019-09-11 08:00:00,865.0,18.65,89.96,0.22,0.01,2019-09-11 08:00:00-05:00
2019-09-11 09:00:00,865.0,18.4,91.85,0.17,0.01,2019-09-11 09:00:00-05:00
2019-09-11 10:00:00,865.0,18.14,92.08,0.17,1.16,2019-09-11 10:00:00-05:00
2019-09-11 11:00:00,865.0,17.96,89.98,0.21,5.99,2019-09-11 11:00:00-05:00
2019-09-11 12:00:00,865.25,19.09,88.08,0.27,6.91,2019-09-11 12:00:00-05:00
2019-09-11 13:00:00,866.67,27.54,66.13,1.25,6.43,2019-09-11 13:00:00-05:00
2019-09-11 14:00:00,866.0,29.65,59.59,1.69,6.74,2019-09-11 14:00:00-05:00
2019-09-11 15:00:00,864.83,32.22,54.05,2.22,6.71,2019-09-11 15:00:00-05:00
2019-09-11 16:00:00,863.6,34.45,47.84,2.86,6.66,2019-09-11 16:00:00-05:00
2019-09-11 17:00:00,862.33,35.46,39.55,3.49,6.64,2019-09-11 17:00:00-05:00
2019-09-11 18:00:00,861.17,34.17,38.81,3.29,6.75,2019-09-11 18:00:00-05:00
2019-09-11 19:00:00,860.33,32.7,39.88,2.98,6.72,2019-09-11 19:00:00-05:00
2019-09-11 20:00:00,859.8,30.77,41.44,2.6,6.62,2019-09-11 20:00:00-05:00
2019-09-11 21:00:00,859.83,29.52,45.03,2.27,6.24,2019-09-11 21:00:00-05:00
2019-09-11 22:00:00,861.0,22.4,69.84,0.86,5.28,2019-09-11 22:00:00-05:00
2019-09-11 23:00:00,862.0,20.05,84.3,0.37,0.01,2019-09-11 23:00:00-05:00
2019-09-12 00:00:00,862.17,20.17,82.33,0.42,0.01,2019-09-12 00:00:00-05:00
2019-09-12 01:00:00,862.83,20.81,78.57,0.53,0.01,2019-09-12 01:00:00-05:00
2019-09-12 02:00:00,864.0,21.83,75.56,0.64,0.01,2019-09-12 02:00:00-05:00
2019-09-12 03:00:00,865.0,21.91,76.23,0.63,0.01,2019-09-12 03:00:00-05:00
2019-09-12 04:00:00,865.0,21.69,76.86,0.6,0.01,2019-09-12 04:00:00-05:00
2019-09-12 05:00:00,864.5,21.12,79.4,0.52,0.01,2019-09-12 05:00:00-05:00
2019-09-12 06:00:00,864.0,19.63,87.85,0.28,0.0,2019-09-12 06:00:00-05:00
2019-09-12 07:00:00,864.0,18.49,93.82,0.13,0.0,2019-09-12 07:00:00-05:00
2019-09-12 08:00:00,864.0,18.44,95.21,0.1,0.01,2019-09-12 08:00:00-05:00
2019-09-12 09:00:00,864.0,18.28,95.32,0.1,0.02,2019-09-12 09:00:00-05:00
2019-09-12 10:00:00,864.67,18.16,95.94,0.08,0.81,2019-09-12 10:00:00-05:00
2019-09-12 11:00:00,865.0,18.47,96.65,0.07,3.41,2019-09-12 11:00:00-05:00
2019-09-12 12:00:00,865.67,21.0,91.39,0.22,3.59,2019-09-12 12:00:00-05:00
2019-09-12 13:00:00,866.0,25.52,80.12,0.67,3.61,2019-09-12 13:00:00-05:00
2019-09-12 14:00:00,865.67,26.6,72.28,0.97,5.06,2019-09-12 14:00:00-05:00
2019-09-12 15:00:00,864.83,30.15,64.16,1.55,6.71,2019-09-12 15:00:00-05:00
2019-09-12 16:00:00,863.83,32.07,55.17,2.15,6.74,2019-09-12 16:00:00-05:00
2019-09-12 17:00:00,862.5,34.41,48.46,2.81,6.65,2019-09-12 17:00:00-05:00
2019-09-12 18:00:00,861.0,35.52,46.67,3.09,6.71,2019-09-12 18:00:00-05:00
2019-09-12 19:00:00,860.0,34.94,43.83,3.17,6.74,2019-09-12 19:00:00-05:00
2019-09-12 20:00:00,860.0,25.47,69.38,1.09,6.69,2019-09-12 20:00:00-05:00
2019-09-12 21:00:00,860.0,23.29,72.1,0.8,6.56,2019-09-12 21:00:00-05:00
2019-09-12 22:00:00,860.0,24.17,66.18,1.02,5.72,2019-09-12 22:00:00-05:00
2019-09-12 23:00:00,861.0,24.05,65.73,1.03,0.59,2019-09-12 23:00:00-05:00
2019-09-13 00:00:00,862.0,23.6,67.58,0.95,0.02,2019-09-13 00:00:00-05:00
2019-09-13 01:00:00,863.0,23.68,67.08,0.97,0.02,2019-09-13 01:00:00-05:00
2019-09-13 02:00:00,863.83,23.32,68.74,0.9,0.02,2019-09-13 02:00:00-05:00
2019-09-13 03:00:00,864.67,21.29,78.15,0.56,0.01,2019-09-13 03:00:00-05:00
2019-09-13 04:00:00,864.83,20.81,80.58,0.48,0.04,2019-09-13 04:00:00-05:00
2019-09-13 05:00:00,865.0,19.66,87.09,0.3,0.01,2019-09-13 05:00:00-05:00
2019-09-13 06:00:00,865.0,18.56,91.37,0.19,0.01,2019-09-13 06:00:00-05:00
2019-09-13 07:00:00,865.0,18.05,93.2,0.14,0.01,2019-09-13 07:00:00-05:00
2019-09-13 08:00:00,865.33,17.6,92.65,0.15,0.02,2019-09-13 08:00:00-05:00
2019-09-13 09:00:00,865.67,17.35,94.45,0.11,0.01,2019-09-13 09:00:00-05:00
2019-09-13 10:00:00,865.0,17.36,93.24,0.13,0.71,2019-09-13 10:00:00-05:00
2019-09-13 11:00:00,865.5,17.9,91.33,0.18,3.8,2019-09-13 11:00:00-05:00
2019-09-13 12:00:00,866.0,20.37,88.35,0.29,3.83,2019-09-13 12:00:00-05:00
2019-09-13 13:00:00,867.0,24.93,77.51,0.72,3.68,2019-09-13 13:00:00-05:00
2019-09-13 14:00:00,866.67,27.79,68.72,1.17,3.69,2019-09-13 14:00:00-05:00
2019-09-13 15:00:00,866.0,30.24,59.73,1.74,3.77,2019-09-13 15:00:00-05:00
2019-09-13 16:00:00,865.17,30.98,52.62,2.13,3.66,2019-09-13 16:00:00-05:00
2019-09-13 17:00:00,864.17,32.18,50.91,2.37,3.81,2019-09-13 17:00:00-05:00
2019-09-13 18:00:00,862.8,31.72,51.33,2.3,4.61,2019-09-13 18:00:00-05:00
2019-09-13 19:00:00,861.83,32.33,46.94,2.58,4.82,2019-09-13 19:00:00-05:00
2019-09-13 20:00:00,861.0,29.09,49.34,2.05,6.0,2019-09-13 20:00:00-05:00
2019-09-13 21:00:00,861.0,27.31,51.34,1.77,5.98,2019-09-13 21:00:00-05:00
2019-09-13 22:00:00,861.0,26.73,54.32,1.6,5.26,2019-09-13 22:00:00-05:00
2019-09-13 23:00:00,862.0,25.86,54.61,1.52,0.48,2019-09-13 23:00:00-05:00
2019-09-14 00:00:00,862.5,24.64,55.87,1.37,0.03,2019-09-14 00:00:00-05:00
2019-09-14 01:00:00,863.67,23.58,57.94,1.23,0.03,2019-09-14 01:00:00-05:00
2019-09-14 02:00:00,864.33,23.59,57.72,1.23,0.03,2019-09-14 02:00:00-05:00
2019-09-14 03:00:00,865.0,23.14,61.43,1.09,0.04,2019-09-14 03:00:00-05:00
2019-09-14 04:00:00,865.0,22.62,63.48,1.0,0.04,2019-09-14 04:00:00-05:00
2019-09-14 05:00:00,864.17,21.44,68.1,0.82,0.03,2019-09-14 05:00:00-05:00
2019-09-14 06:00:00,863.83,20.8,70.36,0.73,0.02,2019-09-14 06:00:00-05:00
2019-09-14 07:00:00,864.0,20.47,73.54,0.64,0.02,2019-09-14 07:00:00-05:00
2019-09-14 08:00:00,864.0,20.56,77.33,0.55,0.01,2019-09-14 08:00:00-05:00
