date,Air.Pressure_hourly.mean,Air.Temperature_hourly.mean,Relative.Humidity_hourly.mean,sensors.VPD,Solar.Voltage_hourly.mean,localTime
2019-09-09 00:00:00,873.0,21.86,52.91,1.24,0.03,2019-09-09 00:00:00-05:00
2019-09-09 01:00:00,874.0,21.41,53.26,1.19,0.02,2019-09-09 01:00:00-05:00
2019-09-09 02:00:00,874.0,21.3,54.41,1.16,0.03,2019-09-09 02:00:00-05:00
2019-09-09 03:00:00,874.5,20.54,56.22,1.06,0.05,2019-09-09 03:00:00-05:00
2019-09-09 04:00:00,874.67,20.07,57.22,1.01,0.03,2019-09-09 04:00:00-05:00
2019-09-09 05:00:00,874.0,19.33,60.04,0.9,0.01,2019-09-09 05:00:00-05:00
2019-09-09 06:00:00,874.0,18.6,63.13,0.79,0.03,2019-09-09 06:00:00-05:00
2019-09-09 07:00:00,874.0,18.11,65.95,0.71,0.02,2019-09-09 07:00:00-05:00
2019-09-09 08:00:00,874.0,18.07,67.11,0.68,0.01,2019-09-09 08:00:00-05:00
2019-09-09 09:00:00,874.0,18.12,69.55,0.63,0.02,2019-09-09 09:00:00-05:00
2019-09-09 10:00:00,874.0,17.95,69.82,0.62,1.31,2019-09-09 10:00:00-05:00
2019-09-09 11:00:00,874.83,18.76,68.04,0.7,6.54,2019-09-09 11:00:00-05:00
2019-09-09 12:00:00,875.0,27.6,47.22,1.99,6.83,2019-09-09 12:00:00-05:00
2019-09-09 13:00:00,875.83,33.31,35.99,3.3,6.62,2019-09-09 13:00:00-05:00
2019-09-09 14:00:00,876.0,36.0,32.56,4.01,6.55,2019-09-09 14:00:00-05:00
2019-09-09 15:00:00,875.67,36.09,31.13,4.13,6.54,2019-09-09 15:00:00-05:00
2019-09-09 16:00:00,874.5,38.48,26.57,5.02,6.47,2019-09-09 16:00:00-05:00
2019-09-09 17:00:00,873.0,38.53,26.48,5.02,6.43,2019-09-09 17:00:00-05:00
2019-09-09 18:00:00,871.83,37.51,26.16,4.79,6.62,2019-09-09 18:00:00-05:00
2019-09-09 19:00:00,871.0,34.63,28.84,3.93,6.57,2019-09-09 19:00:00-05:00
2019-09-09 20:00:00,870.17,32.34,33.72,3.23,6.47,2019-09-09 20:00:00-05:00
2019-09-09 21:00:00,870.0,30.14,37.92,2.67,6.34,2019-09-09 21:00:00-05:00
2019-09-09 22:00:00,870.83,27.35,42.61,2.1,4.96,2019-09-09 22:00:00-05:00
2019-09-09 23:00:00,871.83,24.11,50.1,1.5,0.72,2019-09-09 23:00:00-05:00
2019-09-10 00:00:00,872.5,23.29,47.78,1.5,0.04,2019-09-10 00:00:00-05:00
2019-09-10 01:00:00,873.17,22.54,50.61,1.35,0.02,2019-09-10 01:00:00-05:00
2019-09-10 02:00:00,874.0,21.53,54.28,1.18,0.03,2019-09-10 02:00:00-05:00
2019-09-10 03:00:00,874.0,20.45,57.52,1.02,0.02,2019-09-10 03:00:00-05:00
2019-09-10 04:00:00,874.5,19.75,60.5,0.91,0.03,2019-09-10 04:00:00-05:00
2019-09-10 05:00:00,874.17,20.16,60.92,0.92,0.02,2019-09-10 05:00:00-05:00
2019-09-10 06:00:00,873.5,20.4,61.79,0.92,0.02,2019-09-10 06:00:00-05:00
2019-09-10 07:00:00,873.0,20.28,63.38,0.87,0.02,2019-09-10 07:00:00-05:00
2019-09-10 08:00:00,873.5,19.81,66.82,0.77,0.01,2019-09-10 08:00:00-05:00
2019-09-10 09:00:00,874.0,19.89,68.46,0.73,0.01,2019-09-10 09:00:00-05:00
2019-09-10 10:00:00,874.67,19.34,72.14,0.63,2.02,2019-09-10 10:00:00-05:00
2019-09-10 11:00:00,875.0,20.43,72.13,0.7,6.26,2019-09-10 11:00:00-05:00
2019-09-10 12:00:00,875.0,28.64,48.06,2.06,6.7,2019-09-10 12:00:00-05:00
2019-09-10 13:00:00,875.0,33.23,38.57,3.15,6.63,2019-09-10 13:00:00-05:00
2019-09-10 14:00:00,875.0,36.3,34.03,4.0,6.53,2019-09-10 14:00:00-05:00
2019-09-10 15:00:00,874.17,37.54,29.65,4.55,6.56,2019-09-10 15:00:00-05:00
2019-09-10 16:00:00,873.0,39.65,26.33,5.34,6.46,2019-09-10 16:00:00-05:00
2019-09-10 17:00:00,871.67,39.18,25.34,5.28,6.52,2019-09-10 17:00:00-05:00
2019-09-10 18:00:00,870.67,36.81,26.48,4.58,6.57,2019-09-10 18:00:00-05:00
2019-09-10 19:00:00,869.5,35.24,29.02,4.06,6.59,2019-09-10 19:00:00-05:00
2019-09-10 20:00:00,869.0,33.6,30.12,3.65,6.53,2019-09-10 20:00:00-05:00
2019-09-10 21:00:00,868.17,31.92,32.37,3.21,6.52,2019-09-10 21:00:00-05:00
2019-09-10 22:00:00,869.0,30.07,35.38,2.77,5.75,2019-09-10 22:00:00-05:00
2019-09-10 23:00:00,869.67,26.65,43.66,1.98,0.53,2019-09-10 23:00:00-05:00
2019-09-11 00:00:00,871.0,24.48,51.1,1.51,0.03,2019-09-11 00:00:00-05:00
2019-09-11 01:00:00,872.33,23.46,54.83,1.31,0.04,2019-09-11 01:00:00-05:00
2019-09-11 02:00:00,873.0,23.32,56.04,1.26,0.03,2019-09-11 02:00:00-05:00
2019-09-11 03:00:00,873.33,23.16,57.77,1.2,0.01,2019-09-11 03:00:00-05:00
2019-09-11 04:00:00,874.0,21.97,68.97,0.83,0.01,2019-09-11 04:00:00-05:00
2019-09-11 05:00:00,874.17,20.32,79.27,0.5,0.02,2019-09-11 05:00:00-05:00
2019-09-11 06:00:00,874.17,20.02,83.4,0.39,0.01,2019-09-11 06:00:00-05:00
2019-09-11 07:00:00,874.0,19.28,87.78,0.27,0.01,2019-09-11 07:00:00-05:00
2019-09-11 08:00:00,874.0,18.54,88.34,0.25,0.02,2019-09-11 08:00:00-05:00
2019-09-11 09:00:00,874.0,18.2,90.04,0.21,0.01,2019-09-11 09:00:00-05:00
2019-09-11 10:00:00,874.0,17.71,90.61,0.19,0.87,2019-09-11 10:00:00-05:00
2019-09-11 11:00:00,874.0,17.8,91.42,0.18,5.39,2019-09-11 11:00:00-05:00
2019-09-11 12:00:00,874.5,19.9,87.52,0.3,3.65,2019-09-11 12:00:00-05:00
2019-09-11 13:00:00,875.0,24.88,69.21,1.02,4.59,2019-09-11 13:00:00-05:00
2019-09-11 14:00:00,874.5,31.9,49.03,2.44,6.08,2019-09-11 14:00:00-05:00
2019-09-11 15:00:00,873.33,35.28,38.24,3.54,6.54,2019-09-11 15:00:00-05:00
2019-09-11 16:00:00,871.67,37.37,32.12,4.36,6.48,2019-09-11 16:00:00-05:00
2019-09-11 17:00:00,870.33,38.68,28.97,4.89,6.51,2019-09-11 17:00:00-05:00
2019-09-11 18:00:00,869.0,36.47,32.68,4.16,6.58,2019-09-11 18:00:00-05:00
2019-09-11 19:00:00,868.17,33.38,37.22,3.24,6.59,2019-09-11 19:00:00-05:00
2019-09-11 20:00:00,867.83,30.81,42.9,2.54,6.5,2019-09-11 20:00:00-05:00
2019-09-11 21:00:00,867.67,29.83,46.11,2.27,6.02,2019-09-11 21:00:00-05:00
2019-09-11 22:00:00,869.83,21.82,81.61,0.5,2.76,2019-09-11 22:00:00-05:00
2019-09-11 23:00:00,870.83,20.01,88.89,0.26,0.17,2019-09-11 23:00:00-05:00
2019-09-12 00:00:00,871.0,19.64,91.41,0.2,0.02,2019-09-12 00:00:00-05:00
2019-09-12 01:00:00,871.83,19.61,92.73,0.17,0.02,2019-09-12 01:00:00-05:00
2019-09-12 02:00:00,873.0,19.9,93.12,0.16,0.02,2019-09-12 02:00:00-05:00
2019-09-12 03:00:00,873.83,20.06,93.19,0.16,0.02,2019-09-12 03:00:00-05:00
2019-09-12 04:00:00,873.67,20.14,93.16,0.16,0.02,2019-09-12 04:00:00-05:00
2019-09-12 05:00:00,873.17,20.2,92.88,0.17,0.01,2019-09-12 05:00:00-05:00
2019-09-12 06:00:00,873.0,19.77,93.77,0.14,0.01,2019-09-12 06:00:00-05:00
2019-09-12 07:00:00,873.0,19.47,94.7,0.12,0.01,2019-09-12 07:00:00-05:00
2019-09-12 08:00:00,873.0,19.31,95.18,0.11,0.01,2019-09-12 08:00:00-05:00
2019-09-12 09:00:00,873.0,19.22,95.4,0.1,0.01,2019-09-12 09:00:00-05:00
2019-09-12 10:00:00,873.5,18.93,95.75,0.09,0.76,2019-09-12 10:00:00-05:00
2019-09-12 11:00:00,874.0,19.22,95.92,0.09,3.5,2019-09-12 11:00:00-05:00
2019-09-12 12:00:00,874.5,22.55,87.06,0.36,3.71,2019-09-12 12:00:00-05:00
2019-09-12 13:00:00,874.33,28.12,68.32,1.23,5.24,2019-09-12 13:00:00-05:00
2019-09-12 14:00:00,874.0,31.29,55.79,2.03,6.15,2019-09-12 14:00:00-05:00
2019-09-12 15:00:00,873.0,32.28,51.03,2.38,4.58,2019-09-12 15:00:00-05:00
2019-09-12 16:00:00,871.67,35.24,41.98,3.31,6.52,2019-09-12 16:00:00-05:00
2019-09-12 17:00:00,870.5,36.8,40.59,3.7,5.63,2019-09-12 17:00:00-05:00
2019-09-12 18:00:00,868.67,37.81,38.18,4.06,6.59,2019-09-12 18:00:00-05:00
2019-09-12 19:00:00,868.0,34.23,43.51,3.06,6.67,2019-09-12 19:00:00-05:00
2019-09-12 20:00:00,868.0,27.29,57.1,1.57,6.45,2019-09-12 20:00:00-05:00
2019-09-12 21:00:00,868.0,25.38,68.2,1.03,6.37,2019-09-12 21:00:00-05:00
2019-09-12 22:00:00,869.0,23.88,73.39,0.79,3.36,2019-09-12 22:00:00-05:00
2019-09-12 23:00:00,869.33,23.14,72.36,0.78,0.28,2019-09-12 23:00:00-05:00
2019-09-13 00:00:00,870.33,22.34,73.81,0.71,0.02,2019-09-13 00:00:00-05:00
2019-09-13 01:00:00,871.5,21.71,77.22,0.59,0.02,2019-09-13 01:00:00-05:00
2019-09-13 02:00:00,872.17,21.66,77.58,0.58,0.02,2019-09-13 02:00:00-05:00
2019-09-13 03:00:00,873.17,20.72,87.17,0.31,0.03,2019-09-13 03:00:00-05:00
2019-09-13 04:00:00,873.83,20.08,90.26,0.23,0.02,2019-09-13 04:00:00-05:00
2019-09-13 05:00:00,874.0,19.73,92.69,0.17,0.01,2019-09-13 05:00:00-05:00
2019-09-13 06:00:00,874.0,19.3,93.01,0.16,0.02,2019-09-13 06:00:00-05:00
2019-09-13 07:00:00,874.17,18.42,93.06,0.15,0.02,2019-09-13 07:00:00-05:00
2019-09-13 08:00:00,874.33,18.12,93.85,0.13,0.03,2019-09-13 08:00:00-05:00
2019-09-13 09:00:00,874.67,17.94,94.65,0.11,0.01,2019-09-13 09:00:00-05:00
2019-09-13 10:00:00,874.0,17.69,94.76,0.11,1.02,2019-09-13 10:00:00-05:00
2019-09-13 11:00:00,874.5,17.97,95.02,0.1,3.64,2019-09-13 11:00:00-05:00
2019-09-13 12:00:00,875.0,20.48,88.06,0.3,3.62,2019-09-13 12:00:00-05:00
2019-09-13 13:00:00,875.0,26.43,69.45,1.08,3.65,2019-09-13 13:00:00-05:00
2019-09-13 14:00:00,875.0,29.98,56.1,1.87,3.63,2019-09-13 14:00:00-05:00
2019-09-13 15:00:00,874.33,33.03,49.0,2.58,3.72,2019-09-13 15:00:00-05:00
2019-09-13 16:00:00,873.17,32.4,49.03,2.49,3.58,2019-09-13 16:00:00-05:00
2019-09-13 17:00:00,872.33,31.07,51.82,2.18,3.66,2019-09-13 17:00:00-05:00
2019-09-13 18:00:00,871.17,32.48,46.05,2.65,3.71,2019-09-13 18:00:00-05:00
